,Date,Rainfall,Ane,Bhadalwadi,Bukum,Dhumalwadi,Dorlewadi,Jejuri,Junnar,Karanje,Kolwan,Lonawala,Loni (Ambegaon),Mulshi,Narayangaon,Narayanpur,Nimbgaon-Ketke,Otur,Pangre Sailar Basti,Parne,Patas,Pimpri (Kh) Malvasti,Pune,Rajgurnagar (Khed),Sakurde,Shivpur Khed,Undavri Kade Pathar,Wehle,Khutbhav_Pz,Mahalunge Padval_Pz,Pabal New,Kharabwadi,Shikrapur,Ausari Khurd-1,Kamatwadi-Walha,Kamshet,Kasurdi-1,Kolawade,Ale-1,Belhe-1,Khadki,Wagholi-1,Zendewadi-1,Month,Year
0,2000-01-01,0.001,5.0,2.4,0.55,5.5,4.6,1.4,4.4,6.4,1.3,2.3,4.0,1.8,7.0,2.3,8.8,17.5,5.8,5.6,1.0,4.4,3.0,2.75,1.6,3.55,5.8,1.5,10.645799999999987,5.883000000000002,1.926899999999999,6.970399999999997,4.047599999999998,7.197700000000002,8.984500000000006,3.886800000000002,5.521300000000008,4.306300000000003,10.78309999999999,13.009299999999994,4.8556,4.315099999999998,11.426599999999993,1,2000
1,2000-02-01,0.001,4.868300000000001,2.1690000000000023,0.5664999999999997,6.0797,4.679200000000007,2.3848000000000025,4.608399999999996,6.333899999999991,1.4054000000000002,2.1454000000000013,4.100000000000002,1.8058000000000016,6.933699999999999,2.7696000000000027,9.45239999999999,18.949999999999992,5.871100000000004,5.475200000000004,1.0232999999999999,4.5552999999999955,2.968000000000001,2.745000000000001,1.9730999999999979,4.320600000000005,6.040999999999998,1.6035000000000001,10.645799999999987,5.883000000000002,1.926899999999999,6.970399999999997,4.047599999999998,7.197700000000002,8.984500000000006,3.886800000000002,5.521300000000008,4.306300000000003,10.78309999999999,13.009299999999994,4.8556,4.315099999999998,11.426599999999993,2,2000
2,2000-03-01,0.001,4.868300000000001,2.1690000000000023,0.5664999999999997,6.0797,4.679200000000007,2.3848000000000025,4.608399999999996,6.333899999999991,1.4054000000000002,2.1454000000000013,4.100000000000002,1.8058000000000016,6.933699999999999,2.7696000000000027,9.45239999999999,18.949999999999992,5.871100000000004,5.475200000000004,1.0232999999999999,4.5552999999999955,2.968000000000001,2.745000000000001,1.9730999999999979,4.320600000000005,6.040999999999998,1.6035000000000001,10.645799999999987,5.883000000000002,1.926899999999999,6.970399999999997,4.047599999999998,7.197700000000002,8.984500000000006,3.886800000000002,5.521300000000008,4.306300000000003,10.78309999999999,13.009299999999994,4.8556,4.315099999999998,11.426599999999993,3,2000
3,2000-04-01,0.001,6.533999999999995,4.613600000000002,2.5064000000000015,8.1365,5.067100000000006,3.2206999999999977,5.6387999999999945,6.5115,3.797600000000004,2.2089999999999996,6.052399999999999,2.0932000000000013,7.1809,5.024999999999999,10.752999999999993,19.89639999999999,6.335400000000005,7.200599999999997,1.3317999999999999,5.407499999999999,3.478700000000003,2.849800000000003,3.9618,8.019500000000008,6.263699999999997,2.3597000000000015,13.627700000000003,6.9272,3.4833000000000016,7.816799999999993,4.811900000000002,8.104900000000002,9.082299999999996,3.9670000000000005,5.165300000000006,4.872100000000002,11.380999999999998,15.136700000000008,5.172000000000001,5.0036,11.6632,4,2000
4,2000-05-01,0.7766258064516129,4.43,1.58,0.84,7.95,5.664,3.2,5.38,5.22,1.64,2.38,7.311599999999995,1.68,7.95,2.2,13.95,20.02589999999999,6.85,7.11,0.8,5.62,1.8,2.74,2.77,8.658000000000001,6.76,2.03,12.569899999999995,6.8118999999999925,4.064400000000003,7.6961999999999895,4.743699999999997,8.966500000000014,9.148599999999993,2.4401000000000006,4.270800000000002,4.970200000000005,10.332499999999998,14.355800000000002,5.024099999999999,4.718000000000002,9.572699999999998,5,2000
5,2000-06-01,4.840746666666666,6.005700000000001,1.1192000000000002,1.914100000000002,9.255900000000002,4.2471,3.1130999999999975,4.6556000000000015,5.871300000000006,2.0652999999999992,1.4853999999999996,5.725799999999997,1.8797999999999997,6.948700000000002,5.042199999999999,13.081499999999998,19.706299999999978,6.110500000000002,7.746399999999998,0.43509999999999976,5.27,2.9761000000000037,2.0410000000000013,5.1275999999999975,9.115300000000005,6.535199999999999,1.8644000000000014,13.0232,6.353899999999997,2.8902999999999976,6.310099999999994,2.981999999999997,6.736300000000004,9.401899999999994,2.2096000000000005,4.862999999999998,5.145400000000007,8.662400000000002,12.4724,4.346500000000002,4.939699999999998,8.352699999999997,6,2000
6,2000-07-01,3.1691806451612905,4.105099999999999,2.0855000000000006,0.42320000000000024,9.357499999999996,5.516299999999994,2.795499999999998,3.0826,5.805,0.48939999999999984,0.09729999999999983,4.3348,1.814299999999998,7.023800000000001,0.13699999999999998,9.60469999999999,18.63279999999998,5.5878999999999985,7.358099999999996,0.22820000000000015,4.3020999999999985,2.3340000000000045,1.602900000000001,2.6425000000000005,2.6086999999999985,6.478799999999999,0.22780000000000045,12.896799999999999,6.976899999999995,2.543399999999998,6.636399999999994,3.6712999999999942,6.1311000000000035,8.656499999999992,1.130000000000001,2.882700000000001,3.000499999999998,8.473200000000007,11.641899999999998,2.0108000000000015,5.270900000000003,4.049000000000001,7,2000
7,2000-08-01,2.6477322580645164,3.07,0.01,0.34,8.54,5.15,1.94,4.23,5.2,0.01,0.01,8.68,2.35,7.6,0.01,9.28,19.05,5.13,8.15,0.01,3.75,1.55,1.78,2.6,1.69,6.2,0.01,12.850799999999998,6.988899999999994,2.4841999999999986,6.616899999999994,3.7241999999999944,6.184100000000004,8.081799999999994,1.130000000000001,2.882700000000001,3.027499999999997,8.370200000000006,11.641899999999998,2.0108000000000015,5.326500000000002,4.040000000000001,8,2000
8,2000-09-01,3.32683,4.1663999999999985,1.7183999999999993,0.4290000000000005,9.454899999999997,5.529399999999996,3.082099999999999,2.9545999999999992,5.819000000000001,0.47599999999999976,0.09729999999999983,4.2253,1.8497999999999981,7.005800000000002,0.11239999999999994,9.60469999999999,18.526399999999978,5.568899999999998,7.074099999999996,0.24040000000000017,4.256999999999998,2.3591000000000037,1.600500000000001,2.609700000000001,2.277699999999998,6.466799999999999,0.2236000000000004,12.732000000000001,6.983699999999995,2.319499999999999,6.476399999999995,3.0455999999999954,6.149900000000003,8.562199999999995,1.0727000000000009,2.882700000000001,2.981999999999998,8.408200000000006,11.688699999999997,2.0108000000000015,5.284300000000002,4.093000000000001,9,2000
9,2000-10-01,1.3613580645161292,4.396200000000006,1.230900000000001,0.47090000000000054,7.901499999999999,4.300400000000003,4.491900000000003,3.9609999999999945,5.878000000000003,1.1412000000000007,1.1016999999999992,5.229300000000004,1.678699999999998,6.8924999999999965,0.2412,9.408800000000006,17.470499999999994,5.39,6.0795,0.9203999999999998,4.157900000000001,3.0394999999999994,2.1449999999999996,2.469000000000002,2.824000000000002,6.434299999999994,0.7781,10.926499999999999,7.715399999999999,1.9182000000000021,6.843999999999991,2.9426999999999977,7.62570000000001,7.6431999999999904,1.4304000000000001,3.1960000000000015,3.120699999999997,7.026500000000003,3.928500000000004,2.291200000000002,5.256800000000004,4.094999999999998,10,2000
